2006,TRNNJAR128F148E0D3,Serena Ryder,Sisters of Mercy
1995,TRPNUXG128F1482A4B,Menswear,Now Is The Hour
2003,TRIWAXY128F92F982A,Fun Lovin' Criminals,Beautiful
1997,TRAJPEI12903CEFDF5,Nocturnal Rites,Change The World
1988,TRJBYFH128F148B367,38 Special,Second Chance
1996,TRANQTV128F4227666,Celelalte Cuvinte,Www
1994,TRKUIOU12903CE96A6,Arrogant Worms,Losing Hair Under God
1993,TRESGZG128E0791764,Semisonic,F.N.T.
1993,TRNCMCT128F931C3E0,Kitty Margolis,Anthropology
1996,TRCNBUC128F1452045,Feeder,Stereo World
1989,TRRYVXS128F92F2C6E,GBH,Captain Chaos
2008,TRSQZEF128F42A67D1,La Kinky Beat,How do you feel
2002,TRGTPUA128E078588B,Triumph The Insult Comic Dog (Featuring "Stinky Faye" (Horatio Sanz)),You Have To Work Blue (Album Version)
2009,TRFANJZ12903CD2AAE,Curtis Stigers,The Dreams of Yesterday
1966,TROFWCE128F427F4D4,Joe Dassin,Celle Que J'Oublie
2002,TROXEAA128F9329A31,Peter Bjorn And John,Firing Blaks
1995,TRUXDHL128F935ADCB,Hank Locklin,Let Me Be The One
1985,TRONKLR12903CAD64C,Ray Conniff,Jingle Bells
2001,TRQCNCU12903CC7C25,Phonophani,Turquoise Egg
1991,TRGXIWQ12903D06F45,Tattoo Rodeo,Love Shuffle
1995,TRVXBTZ128F42B6155,Ugly Kid Joe,Cloudy Skies
1981,TRYXAES12903CAE507,Jimmy Ross,First True Love Affair
1992,TRTUDSG12903CDEF27,The Bear Quartet,The Jucie Man
1999,TRAJQPW12903CA22C1,Johnny Dowd,Greasy Hands
2003,TRHRMSO128F425B27E,Idela's Dream,Oh Du fröhliche
1987,TRIFCUH128F42561BF,The Alarm,Eye Of The Hurricane
1996,TRFHUTI128F426157A,The Walkabouts,The Stopping-off Place
1992,TRWLXDV128F146F849,Andre Hazes,Waarom (2005 Digital Remaster)
1995,TRNCSSW128F9331968,Joey Beltram,Game Form
1994,TRCYPEE128F934EE7F,Senser,Stubborn
1976,TRHBKOR128F4270A7E,Jaco Pastorius,Kuru/Speak Like A Child
1992,TRLZYEY128F4279750,Sir Elwoodin Hiljaiset Varit,Kerran elämässä
1994,TRJHTDG128F4291516,Regurgitate,Vomit Breath
1991,TRRGWQY12903CDB913,Cirith Ungol,Join The Leigon
2001,TRCAGYV128F428A856,Death By Stereo,No Shirt_ No Shoes_ No Salvation (Album Version)
2003,TRWHNXR128F4294EA3,Tonedeff,Turn It Up
2005,TRIUSRJ128F934EF14,The Dirty Projectors,I Sit On The Ridge At Dusk
1994,TRCQLYQ128F930CBBF,Phil Coulter,The Emigrant's Letter_ Eamon An Cnuic
2007,TRDJQSM128EF356EAB,Karizma,All teched out
2007,TRWMCSP128F4233C94,Mauro Picotto,Poseidon
1998,TRMGUOL128F42424F7,De/Vision,Slaves To Passion
1987,TRWYCLT128F42551BB,Swamp Children,Flesh
1985,TRVGEPJ128E0793595,Yngwie Malmsteen's Rising Force,On The Run Again
1982,TRYWZVV128F4249D24,KC & The Sunshine Band,Are You Feeling Like Me
1976,TRKKQRM128F147EE14,The Meters,Honky Tonk Woman (Album Version)
1985,TRYEVNM128F9333ED3,Ashford & Simpson,Solid
1985,TRDNEKT128F1482548,Happy Mondays,Oasis
1997,TRPVTNA12903CEEE9E,Grupo Niche,A Prueba De Fuego
2001,TRHNKTT128F936460D,Neuromotor,The Brain Forest
2007,TROAOIO12903CBAD0A,Grayskul,The Office (feat. Slug & Aesop Rock)
2002,TRMQHAE128F42A654E,Lutricia Mcneal,Papa Said
1965,TRPMRZN12903CAAEF7,Connie Smith,Once A Day
2008,TRZERXP128F92FE397,Lisa Hannigan,Teeth
1989,TRWWPCD128F147BC92,Meat Puppets,Flight Of The Fire Weasel (pt. 1) (Album Version)
1989,TRNEUSA128F42A7AF1,Frankie Laine,The Rock of Gibraltar
1995,TRCKJXM12903CD3768,2 Brothers On The 4th Floor,Fly (Radio Version)
1995,TRDUTJJ128F1457F3B,The Swinging Blue Jeans,Shakin' All Over
2003,TRGVCRY128F148AF75,Rebekka Bakken,Powerless
2005,TRDHXPR128F42AA1D1,Aural Float,Life In Dub
1997,TROYBFH128F1469959,Loudon Wainwright III,I Can't Stand Myself
2004,TRMACMY128E0785CBB,KathrynWilliams,The Ballad Of Easy Rider
2009,TRLBUDW128F93173B4,Fightstar,Mercury Summer
2001,TREPYJV128F4227CE6,Gerling,Hot Computer (Summa Laptop Instrumental)
1989,TRSNONQ128F42A94E7,Luca Carboni,Quante Verità
1990,TRAWIAO128F4265E56,Craig Urquhart,Vesper Hymn
1981,TRQSNBE12903CE2A35,Wailing Souls,Bonus Track (Wailing)
1999,TROXXMZ128F423A81E,Andres Calamaro,No Tan Buenos Aires
1990,TRFYISL128F931B63A,Teddy Pendergrass,Glad To Be Alive (LP Version)
1990,TRRDWEN12903C9F688,Johnny Winter,Livin' In the Blues
2005,TRNPHRL128F42329DF,Juha Tapio,Ohikiitävää
1996,TRTLPWM12903C9B15E,Theatre Of Tragedy,Seraphic Deviltry
1998,TRFLCDI128F92D20B4,Gescom,Polarized Beam Splitter
2004,TRJOXFN128E07845BB,Young Gunz / Rell,No Better Love
1989,TRHOFGU12903D05578,Hilt,I'm Standing On The Rim
1969,TRUIBAT128F933230C,Screaming Jay Hawkins,Give Me My Boots and Saddle
1986,TROJUNR128F42544FD,Glenn Medeiros,Nothing's Gonna Change My Love For You
2002,TRRZLBQ128C71967A0,DJ Shadow,...Meets His Maker
2003,TRGIRVF12903CBBBC3,Barbara Mason,Make It Last
1997,TRKJIOY128E0781EFD,Steve Winwood,Family Affair
1999,TRFVCQH128F934393F,Sick Of It All,Soul Be Free
1999,TRZHQAE128F145D3B5,Jeri Southern,I Like The Likes Of You
1978,TRCHPTB12903CECB9A,Toto,Hold The Line
2000,TRNGZMC128F930545A,Link Wray,Julie Baby
1982,TRCTMRL128EF3560BB,Clara Nunes,Menino Velho
1999,TRKDLEL128F429498A,KC & The Sunshine Band,Don't Break My Heart
1964,TRXVXXQ128F93494A9,The Swinging Blue Jeans,You're No Good
2002,TRZYDTP128F4275185,Theory Of A Deadman,The Last Song (Album Version)
2003,TRORIXX128F92F0E0E,James Carter,I'm In A Low Down Groove
1975,TRGFHPB128F9306579,LOUIS JORDAN,Blue Light Boogie
1981,TRQUEBW128E0794B2D,Gang Of Four,The Republic
1979,TRJVEEO128F934AC96,Stiv Bators,Circumstantial Evidence
2006,TRWYIWJ128F42BC158,Il Divo,Musica
2002,TRDWYWA128F42283AE,Minimalistix,A Forest
2000,TRKNTMK128F4274BE8,Bobby Pulido,Te Espero
1990,TRHOOMO128F425A93F,Eurythmics,The King And Queen Of America
1994,TRLAOGM128F931C0EA,Richard Pinhas,Last Coda From The Western Wail
2007,TROQWAC128F932E604,YACHT,Drawing in the Dark
2008,TRLWLVQ128F930635C,Matt Elliott,How much in blood ?
1975,TRMABRN12903CFB13D,Jordan_ Louis,Saturday Night Fish Fry
1998,TRMJOSH128F428CA99,Lull,Moment 86
2006,TRKXDBG128F1494B5F,Difuntos Correa,Mujer Azul
1994,TRCGBLE128F428B6B8,Jim Brickman,Borders
1999,TRLAXNK128F4297B78,Metro Area,Pina
2008,TRLVPIR128F92D73E2,La Sonrisa De Julia,Luces De Neon
2000,TRIEVNU128F42780C6,Roger Hodgson,Love Is A Thousand Times
2000,TRYFLGG128F9324AEF,Antonio Machín,La Novia
1980,TRFMIIJ128F42437E0,Section 25,Up To You
2001,TRIOJBW128F4291C28,4 Lyn,No.11
2007,TREITGZ12903CB2989,Miguel Bose,Amante bandido [Dueto 2007]
1999,TRMLYJJ128F149EEE3,Puya,Montate
2009,TRHCVUJ128F92E4B20,Marco Beltrami,Shock And Aww
2000,TRGJVTT128F42958FF,Todd Snider,Missing You
1984,TRTLJQZ128F92F2A7B,Cock Sparrer,Closedown
1995,TRUHQBO128F92F5143,Bass Factory 808,Bass Ship Earth
2008,TRDTGFN128F426E3BB,Cyan Velvet Project,Burden Of Man
1987,TRMXGJM128F4292B60,Mr. Mister,Control
2000,TRNZWNJ128F4235B86,E.C. Scott,Living For The Weekend
1996,TRQXXNQ128F425BF65,Secret Chiefs 3,Assassin's Blade
1967,TRRKLIG128F9313FBE,The Box Tops,Neon Rainbow
1988,TRGTUFZ128F424211E,Nat King Cole,Straighten Up And Fly Right
2001,TRQZRDW128F423EF69,Stereolab,Moodles
1992,TRVLSSJ128F149AE02,Mau Mau,Neir
1986,TRCPYWE128F428E273,This Mortal Coil,I Must Have Been Blind
2008,TRMVQKG128F427A13D,The Duhks,Fast Paced World
1994,TRWBDEB128F934245E,Anita Baker,The Look Of Love (LP Version)
2007,TRDBRME128F9314ADF,Dolorean,What One Bottle Can Do
1987,TRKMWAZ12903CBDFBD,Laura Branigan,Touch (LP Version)
1993,TROJOFW128F4235E4F,Myriam Hernández,Tonto
1995,TRCYEZI12903D0E5CF,Zimbo Trio,Samba de Maria Luiza
2003,TRZZZRJ128F42819AF,Belle & Sebastian,Lord Anthony
1984,TRGIBEC128F4276BE0,Ángeles del Infierno,Sombras En La Oscuridad
1996,TRCNNJR128F42636F5,Chokebore,One Easy Pieces
1981,TRUNOBW128F427D628,The Flying Lizards,Lovers And Other Strangers
1996,TRYCSKD128F4268FBD,Sleater-kinney,Call The Doctor
1997,TREEEBF128F426B717,Jean-Louis Aubert,Tombe De Haut
1999,TRQRWQV128F4271A8C,Johnny Cash,Highwayman
2003,TRJNJVV128F42864E2,Comets On Fire,The Way Down
1989,TRVHOEM128F425A55B,The Stone Roses,Made Of Stone
2003,TRFDTKN12903CDE9DA,Slagsmalsklubben,Svenska Tennis
1989,TRNWVUP128F9341B96,10_000 Maniacs,Eat For Two (LP Version)
1998,TRQSKAV128F92F433E,Tammy Wynette,(I'm Not) A Candle In The Wind
1998,TRBIJNF128F14815A7,Danny Williams,The Wonderful World Of The Young
1997,TRHUADC128F425467B,Roy Roberts,Comin' Through the Back Door
2006,TRFUGMU128F147F280,Julie Roberts,Girl Next Door
2006,TRQHJII128F930031E,Tingsek,Sleep
1994,TRXHGTZ128F1458212,Richard Thompson,Mascara Tears
2003,TRCTGCL12903D01B3E,Firewind,Brother's Keeper
2009,TRVHILS128F93038AA,Peter Doherty,Through The Looking Glass
1994,TRORWBL128F424E766,Vinnie Colaiuta,Bruce Lee
1999,TRYENXR128F4282530,Pep Squad,Black And Blue
1993,TRIZEPF128F1496F0E,The Gruesome Twosome (DJ Morpheus+Bertrand Burgalat),I'm The Light (Thrash Version)
1993,TRQWKSE12903CE6D37,Art Pepper,Straight Life
1993,TREXSSR128F423CDF2,Peter Schilling,Ein Paar Tage Weg Von Dir
1976,TRFPIVI128F424C665,Van McCoy,Love At First Sight
1985,TRGPQDL128F427D406,Manhattan Transfer,Oh Yes_ I Remember Clifford  (LP Version)
2007,TRXRJXY128F423BAEF,George Lopez,Britney_ Anna Nicole_ And The Pool (America'S Mexican)
1995,TRUACJM128F1471579,Little Milton,Walking The Backstreets And Crying
1979,TRDZGFB128F92F5826,Pseudo Existors,Beyond The Zone
1987,TRHGEXE128F4229B94,My Dad Is Dead,Your Love
2006,TRKEGYG128F148A0C4,Left Alone,4 Weeks
2000,TRMFGXA128F425EC83,Appliance,Heroes Of Telemark (Pole Remix)
2006,TRGPBYZ128F934B617,The Ocean,Swoon
1963,TRTNUVZ128F92F19DE,The Crystals,Da Doo Ron Ron (When He Walked Me Home)
2000,TRCZUEA128F9321925,Viikate,Korutonta
1992,TRZJGKY12903CFEF76,Pallas,Atlantis
2008,TRWVPRF128F425BA37,Bex Marshall,Here Is My Heart
1994,TRNHFSR12903CA5BC1,Black Uhuru,From Jump Street (LP Version)
1981,TRKCISX128F931994E,The Main Ingredient featuring Cuba Gooding,Rediscover Me
2000,TRZIDPJ128F14AFDBE,Kreidler,Estatico / feat. Leo Garcia
2004,TRXSLOC128F4297368,Detonautas,Meu Bem
1996,TRKKRDT128F426A3B9,June Christy,Night Time Was My Mother
1979,TRTCQWN128F92F29EA,999,Hollywood
2006,TRLZYPG128F42252F6,IAMX,The Alternative
1998,TRQWZWM128F1456DD1,Cocoa Brovas,Live At The Garden (Skit)
1985,TRYPKTD128F4290C39,Five Star,Love Take Over
1974,TRNJCEA128F9344A22,Rauli Badding Somerjoki,Paratiisi
1988,TRCLYNX128F1469778,Mike And The Mechanics,Blame
1999,TRSSFOJ12903CC2CA0,Bügsküll,Trippindicular
2007,TRTZASA128F424A001,Swizz Beatz,Money In The Bank
1994,TRCVYOP12903CCF57E,Pam Tillis,There Goes My Love
1991,TRQGYYM128F427F2C5,The Field Mice,An Earlier Autumn
1998,TRKROSD128F935947D,Threats,Politicians & Ministers
2002,TROHZXN128F4296867,Marc Lavoine,L'Amour Décadent
2004,TRDOLWT128F4264B49,Traband,Cernej Pasa~ér
1991,TRBKNKK12903CDA3EC,Roxette,(Do You Get) Excited?
1974,TROLDTI128F427A073,Earth_ Wind & Fire,Tee Nine Chee Bit
1988,TRREMBF128F4255227,Severed Heads,Greater Reward
1988,TRROIGJ128F931C48F,The Woodentops,Stop This Car
1989,TRMXXPM12903CF31A3,Severed Heads,Power Circles
2000,TRSIEXQ128F92E6E86,Malkit Singh,Boliyan
2003,TRLUCNN128F4294E9B,Tonedeff,Leena Bangs (skit)
2003,TRVOUGE128F148AF7E,Eminem,The Conspiracy (Freestyle)
2002,TRMDWEC128F930C9F6,Solas,Darkness_ Darkness
2001,TRFGQXL128F9320176,Nobodys,She Can't Say No
1997,TRPPEIJ128F148B247,Helmet,Crisis King
2003,TRMIQBS128E0798C2F,Maria Rita,Lavadeira Do Rio
1999,TRLVBPQ128F9303592,Solar Stone,Seven Cities
1988,TRCXQFM128F92C2CBA,Hubert Félix Thiéfaine,Bipède A Station Verticale
1996,TRJJNPE128F429BC1B,Dirty Beatniks,Hypnotisin'
2004,TRBIFYO128EF365CDF,Freestylers,The Slammer
1993,TRESYET128F42591AC,Sentidos Opuestos,A Donde Vas Sin Mi
2006,TRKGCGG128F1489128,P. Diddy,Tell Me Featuring Christina Aguilera (Explicit Album Version)
1996,TRAHQAY128F934764B,Hi-Standard,New Life
1988,TRAHUUV128F428F681,Sonic Youth,Hey Joni
2009,TRBIGEY12903CE7C6D,Madness,Forever Young
1985,TRZZLGC12903CABDDA,John Waite,Just Like Lovers
1985,TRRREKU128F4261E2D,The Hooters,South Ferry Road
1993,TROEVTC128F92D4A57,Megadeth,Angry Again
1993,TRAQDXE128F92C3197,Love Jones,Matter Of Fact
2002,TRTJNEB128E0785060,Skindred,Selector (Album Version)
2006,TRIQSOQ12903CC54AC,Pride And Fall,The Violence In Me
2000,TRGHIOL128F4213D68,Raimundo Amador,Un Okupa En Tu Corazón
2001,TRIHJYX128F429048A,Index ID,Tiefe
1979,TRBFJKW128F933FD9A,America,And Forever
1996,TRYYYDU12903CF47ED,Moonspell,A Poisoned Gift
2001,TRTAWLA128F4227D73,Matthew Good Band,I_ The Throw Away
1994,TRPNSPU128F427F1C1,The Wake,I Told You So
1994,TRLJQWG128F428F637,Stanley Jordan,Always And Forever
1995,TRWLYMJ128E0793922,The Last Word,Keep On Bumpin' Before You Give Out Of Gas
1983,TRKSASJ128F1464761,Cause For Alarm,In Search Of (Single Version)
1966,TRGYYRX128F1455F16,Chico Hamilton,Conquistadores
2000,TRYPJTA128F932CA3D,Mocean Worker,Thick Interlude
1994,TRSKXRJ128EF356F3A,The Salsoul Orchestra,212 N. 12th
1970,TRZZBIM128F42A31FE,Joan Manuel Serrat,Bon Dia
2005,TRCHOLQ128F92EB967,The Mass,Buttlip
2002,TRJWKAQ128F934B28E,Vader,Whisper
1992,TRQODDB128F92F42C1,Bon Jovi,Bed Of Roses
1979,TRKFSMT128F428C70E,Laurent Voulzy,Cocktail Chez Mademoiselle
1996,TRBIYFB128F148AF32,Slim Harpo,Just For You
1989,TRXAAXO128F4258CEF,DeGarmo & Key,Right On Track (The Pledge Album Version)
1983,TRQLWXK128F1462A1A,Dio,Straight Through The Heart
1992,TREVZLZ128E0788A78,The Smashing Pumpkins,Today
1999,TRTRLNE128F4290360,L.S.G.,El Tiburon (Holy Ghost Remix)
2001,TRIQZLF128F1497F80,Raihan,Sifat 20
1999,TRTFELU128F9352D4C,George Jones,Why Baby Why
1998,TRCVJRZ128F42A88D1,Subtonal,Drone
1991,TRXELNQ128F147EDC9,Queen Latifah,One Mo' Time (LP Version)
1978,TRKZEPB12903CA6263,Carly Simon,You Belong To Me
1998,TRZYOGC128F92E890B,Sly & Robbie,Flight Of Africa
1992,TRWMAEP128F933D3E2,Swirlies,Didn't Understand
2009,TRPCUHD12903CA45E0,Aleks Syntek,Amalia
2003,TRNDQUV128F4266D6E,James Blood Ulmer,Evil
1972,TRNYIHC128F933F0E9,Agitation Free,Ala Tul
1979,TRCJXMP12903CD6B85,The Fortunes,You've Got Your Troubles
2003,TRTXNWL128F428BB85,Bonnie Tyler,Against All Odds
1993,TRABLND12903CA653B,Rodney O & Joe Cooley,U Don't Hear Me Tho' (Street Mix)
2003,TRONMWR128F930924D,Adversus,Ausklang
1992,TRZLEQU128F4259AFD,Sade,Like A Tattoo
1972,TRMMYQZ128F9326055,Scorpions,Leave Me
1995,TRXWSPG128F1454C27,Michael Learns To Rock,Someday
2001,TRTUTXI128F424D0B9,DARKANE,Pile of hate
1958,TRSGXEI128F92D2C1C,The Dave Brubeck Quartet,Tangerine
2006,TRZYZMJ128F92EFB01,Kreator,Toxic trace (live)
1998,TRTLDOI128F428BD08,Jim Brickman,Quiet Time
2003,TRDAIZQ128F423FED6,Cappadonna,Make Money Money
1980,TRSVYCI128F42421A4,The Kings,My Habit (LP Version)
1953,TRZQBNQ128F932304B,Tom Lehrer,The Wiener Schnitzel Waltz
1998,TRSNJVU12903CDD078,Cathedral,Kaleidoscope Of Desire
1990,TRFQMBN128F93132B6,Juliette Gréco,Les Pas Réunis
1984,TRSHSXD128F147CD38,The Cure,Piggy In The Mirror
1997,TRKHDOC128F93105D4,Moonsorrow,Hvergelmir
1990,TRTPUNS128F14958FE,Bell Biv DeVoe,B.B.D. (I Thought It Was Me)?
2007,TRMDUQH12903CB8A1A,Danny Byrd,Round And Round
1990,TRYKBCL128F14A07F1,2 In A Room,Wiggle It (SM In Motion Organ Mix)
1975,TRWCXWY128F426FD84,Jim Hall,You'd Be So Nice To Come Home To
1992,TRFKKTX128F932377F,Love/Hate,Tranquilizer
2003,TREXYVO128F931E8D3,Joakim,Are You Vegetarian?
1996,TRKQKEU128F4279D5C,Barbara Dickson,Answer Me_ My love
1957,TRSRLXK12903D0CEF7,Danny & The Juniors,At The Hop
1998,TRMGISX128E0793EC2,Rob Zombie,Spookshow Baby
1998,TRTESBH128F4228E03,Nils Petter Molvaer_ Eivind Aarset_ Morten Molster_ Roger Ludvigsen_ Rune Arnesen_ Ulf W.O. Holand_,Access / Song Of Sand I
1981,TRPNXAA128F42A757B,Mötley Crüe,Public Enemy #1
1999,TRVXQOX128E07924C1,Enrique Iglesias,Oyeme
1982,TROZXTO128F427BE3C,After The Fire,Sailing Ship
2008,TRHYTKX128F930A945,Experimental Aircraft,LoFi Vs the Sea
2004,TRSGQIX128F4282311,T.I.,Stand Up (Featuring Trick Daddy_ Lil Jon & Lil Wayne) (Explicit Screwed Version)
2001,TRIUGYN128F422AD58,Katatonia,Teargas
1978,TRFRYED128F4269057,THE TOM ROBINSON BAND,Martin
1986,TRDFMWA128F42985A4,Nick Heyward,We've All Been Kissed
1997,TRFZXRN128F92E5366,Wish Key,Last summer
1987,TRZJKCF128F1452E3C,Rui Veloso,Directo À Cabeça
2001,TRLIENS128F429B2C3,Dynamite Boy,I Want It That Way
2000,TRZODFE128F145C470,Slick Shoes,Lucky (Wake Up Screaming Album Version)
1987,TRLILGB128F42300C3,Troy Shondell,This Time
1983,TRCGPNB128F92FFC59,Molly Hatchet,BOTH SIDES
1987,TRHAXQL128F427260B,Stockholm Monsters,Partyline
2002,TRMKETM12903D0B923,Bajaga & Instruktori,Pesna protiv maleri (live)
1997,TRRDWRW12903CD5EF9,Walt Mink,Lovely Arrhythmia
2003,TRELPZG128F424E3F4,Bang! Bang!,Do You Like It?
1989,TRCYBFH128F4226FB2,Di Leva,Ber om ljus
1968,TRUFIBX12903CB5723,The Equals,Rub A Dub Dub
2001,TRPAPOA128F9309973,Prefuse 73,Back In Time
2008,TRZOJMS128F4250730,Stereolab,Vortical Phonothèque
2000,TRJZDRI12903CAFB68,Jill Scott,The Way
2000,TRIFZQP12903CE72E3,love like blood,Remember
1985,TRVUETP128F931E22F,Partenaire Particulier,Le Regard Fier
1994,TRWEKEY128E0781DCA,Mano Negra,This Is My World
1998,TRIVETY128F148C123,Onyx,Ghetto Starz
2003,TRKTXUX128F93288CF,Illusion of Safety,Ascariasis
2007,TREWZXJ128F429AFA3,Alexandre Desplat & Aaron Zigman,Tomottow
1970,TRLNPEQ128F1456B6E,Steppenwolf / John Kay,Snowblind Friend
2007,TRKTTTD128F4298119,Dragonette,Take It Like A Man
1996,TRRSSHW128F4270112,Deniece Williams,Do What You Feel
1991,TRUFCYI128F42BCAE0,Alabama,Fallin' Again
2003,TRTMDAG128F9331F07,Harold Budd,Bird Charmer
1988,TRRZGGI128F146F737,Iron Maiden,Moonchild (1998 Digital Remaster)
2003,TRQUDCO128F931AF5F,Sherri Taylor / Singin' Sammy Ward,Oh Lover
1991,TRPUXHA128F4279EFF,David Bowie,Baby Loves That Way
1999,TRDGNFS128F4291CA3,Daniele Silvestri,Aria
1968,TRWSFMU128F932ADE1,Keith Jarrett,Wonders
2001,TRVYZQL128F9303DD2,Stephen Malkmus,Trojan Curfew
1990,TRRJGNW128F427927D,Franco Battiato,Borgo
1981,TRJXAYU128F427B97A,Vivian Stanshall,Nose Hymn
1992,TRHKAMA128F4246442,Frank Sinatra & Bing Crosby,O Come All Ye Faithful
1968,TRPCRUF128F42992AF,The Bonzo Dog Band,Hello Mabel (2007 Digital Remaster)
1995,TRVHIIX12903CDDD28,Don Williams,Where Do We Go from Here
2007,TRWCAZO12903CC5A09,Logh,Thieves In The Palace
2007,TRQKLTW12903CFEE88,Helen Love,The 1910 Fruitgum Company
2001,TRZJTKS128F4272352,Leo Garcia,Renacer
1998,TROVKCD128F4226F8F,Miossec,Le Déménagement
1989,TRQVEYQ128F92FF0DE,Blaine L. Reininger,Pavane
1992,TRPLVWY12903CC08D3,Everything But The Girl,Time After Time
2001,TRTLAZH128E0784AF4,The Beta Band,Human Being
1993,TRQVGRR128F147BEBE,Baka Beyond,Ngombi (Album Version)
1999,TRADCGE128F4270406,Johnny Paycheck,The Outlaw's Prayer
2005,TRJVKWV128F932E247,Farm Fresh,Read All About It
1987,TRHBRHG128F4293A3D,Sabrina,Montecarlo
1991,TRHQRLH12903CEDF87,The Legendary Stardust Cowboy,Red eyes
1996,TRPJQCF128F42B72B2,Graham Parker,(Let Me Get) Sweet On You
1997,TRIGCSJ128F932DDA5,Majke,Ne Mogu Se Kontrolirati
1989,TRAHJCI128F92FFB38,Kool Moe Dee,Knowledge Is King
1989,TRNQTGL128E07937A5,Soundgarden,Loud Love
1972,TRXKBZU128F4213D9A,Luther Allison,Bad News Is Coming
1999,TRPWCUW128F146A16A,Lene Marlin,Playing My Game
2001,TRXPVPQ128F1461582,Geri Halliwell,Shake Your Bootie Cutie
2002,TRWKEFT128F9309B8E,Suzanne Ciani,Full Moon Sonata
1994,TRJMOIY128F930ECD4,Steve Perry,Somewhere There's Hope
1993,TRLUSAN128F42246D8,Frank Strozier,Cloudy And Cool (Take 1)
1999,TRDUPAB128F4282533,Pep Squad,Erik's (Got A) Girlfriend
1996,TRSIBGC12903CA724B,Jega,In With The In
1991,TRNSIPJ128F424B322,Carter USM,R.S.P.C.E.
1985,TRCMCAH128F92E93FB,Steven Wright,Ants (Album Version)
1957,TRXIYUL128F93265EC,Paul Anka,Diana
1999,TRJZGQR128F1469F37,Sergent Garcia,Acabar Mal
1998,TRBCYMP128F9304351,Bass Trip,Take Me
2002,TRYFJBZ128F426BDB1,Murderdolls,B-Movie Scream Queen (Album Version)
1996,TRMYUKP12903CC4D75,Holly Palmer,Oxblood 2x4s  (Album Version)
1964,TRBSYDB128F934630B,The Shangri-Las,Maybe
2003,TRAZBLP128E078AC36,Los Piratas,Popo Placevo 1
1962,TRGOYOU128F93223F2,Bob Dylan,Pretty Peggy-O
2004,TRFPXRW128F92F19AC,Lara Fabian,Voir Un Ami Pleurer
1970,TRUNBTU128F92FD6BA,Nazz,How Can You Call That Beautiful
1966,TRYMDIV128F92D2B98,? & The Mysterians,I Need Somebody
1958,TRPKQGP128F934DED1,The Coasters,Yakety Yak
1999,TRZIDQZ128F149E9B3,Richard Galliano,Des voiliers
2001,TRSDYRA128F933EEFF,Blue screen,You & me
1993,TRLIJEL12903CDA902,Fania All Stars,Isla Del Encanto
1994,TRXHDAO128F428A2B8,Dream Theater,Lifting Shadows Off A Dream
2006,TRKADFB128F1487EF8,Twelve Gauge Valentine,Clash of the Titans
1992,TRKZNBU128F92F7F69,The Boo Radleys,Song For The Morning To Sing
1997,TRUWGUT128F930C8FE,Four Bitchin' Babes,Sally Draws / Debi Plays
1976,TRYWPNA128F4247226,Earl Sixteen,Malcolm x
1998,TRLDBAN128F1495B3A,Elek Bacsik,Take Five
2005,TREDPDU128F4230256,The Hidden Cameras,Learning the Lie
1999,TRUEODC128F9332169,Konflict,Outpost
1999,TRWBLET128F42621FD,F-Minus,Class Machine
1992,TRUSJCP128F9302495,Rey Ruiz,No Me Acostumbro
2009,TRYZPZU128F932AA9B,Enrico Rava_ Stefano Bollani_ Mark Turner_ Larry Grenadier_ Paul Motian,Improvisation I
1972,TRYKJVN128F92E54AC,The Dramatics,In The Rain
1988,TRHVTIU128F933836B,Mandy Miller,Nellie The Elephant
1993,TROSMJT128F42917CB,Gabrielle,Dreams
1970,TRWQKFC128F92FC8C7,THE THREE DEGREES,When Will I See You Again
2008,TRJJLNK128F42596F8,Leopoldo Federico,Al Galope
2004,TROMOEH128F931F8C2,Twinemen,The Definition Of Truth
1993,TRRTGIL128E078E713,B.B. King / Joe Louis Walker / Joe Louis Walker,Everybody's Had The Blues
2008,TRKOVDI128F428BAC2,A Thousand Knives Of Fire,Yeah Part 1
1993,TROVPVJ128F92D26A2,Lightnin' Hopkins,I'm A Stranger
2002,TRDZKYE128F42715D9,Sandy Lam,Yi Fen Zhong Dou Shi Yi Fen Zhong Lian Ai
1983,TRDGREL128F931C054,Nikki Sudden,Gold Painted Nails
1994,TRHDMUU128F146CAEF,Elastica,Annie
1988,TRAQHLV12903CB6474,Der Plan,Alte Pizza
2003,TRXWSFL128F92D4421,Tommy McCook,A Version I Can Feel
1999,TRZVIBX128EF353A0D,Ill Repute,Don't Get Used
1992,TRDXGDI12903CCBFF2,Marduk,Dark Endless
1984,TRXEAZE128F42522E7,Kool & The Gang Featuring Tony Hadley,Misled
1999,TRVTXXA128F428A76B,Man or Astro-man?,Psychology of A.I. (Numbers Follow Answers)
1998,TRQRBHS128F931846B,Elek Bacsik,Take Five
2001,TRBVQZS128F42947C3,Samy Deluxe,Is Nich' Wahr
2008,TRRZNEP12903CFA674,Flying Lotus,Auntie's Harp
2002,TRKYUPC12903CB630B,Battle of The Future Buddhas,Demonoizer
1995,TRNCSTP12903CAC0C8,Bing Crosby,God Rest Ye Merry_ Gentlemen
1994,TRATYXP128F93148F7,Echobelly,Insomniac
1994,TRNIMFB12903CC0A72,Jamie Walters,The Distance (LP Version)
1962,TRYGHWV128E0789B39,Frank Ifield,I Remember You
1990,TREWGNK128F427EF25,Chris Spedding,Parchman Farm
